"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/07/2008","4,129.0","4,129.0","4,129.0","4,129.0","894.31K","2.31%"
"16/07/2008","4,035.8","4,035.8","4,035.8","3,849.6","6.90M","2.36%"
"15/07/2008","3,942.7","3,942.7","3,942.7","3,942.7","586.80K","2.42%"
"14/07/2008","3,849.6","3,849.6","3,849.6","3,849.6","974.94K","2.48%"
"11/07/2008","3,756.4","3,756.4","3,756.4","3,756.4","1.58M","2.54%"
"10/07/2008","3,663.3","3,663.3","3,663.3","3,663.3","1.67M","2.61%"
"09/07/2008","3,570.2","3,570.2","3,570.2","3,508.1","3.07M","2.68%"
"08/07/2008","3,477.0","3,290.8","3,477.0","3,290.8","4.55M","2.75%"
"07/07/2008","3,383.9","3,570.2","3,570.2","3,383.9","6.10M","-2.68%"
"04/07/2008","3,477.0","3,477.0","3,477.0","3,477.0","1.10M","2.75%"
"03/07/2008","3,383.9","3,383.9","3,383.9","3,383.9","397.40K","2.83%"
"02/07/2008","3,290.8","3,290.8","3,290.8","3,197.6","4.03M","2.91%"
"01/07/2008","3,197.6","3,197.6","3,197.6","3,166.6","1.47M","3.00%"
"30/06/2008","3,104.5","3,011.4","3,104.5","3,011.4","2.54M","0.00%"
"27/06/2008","3,104.5","2,986.5","3,104.5","2,986.5","1.41M","1.01%"
"26/06/2008","3,073.4","3,228.7","3,228.7","3,042.4","1.64M","-1.98%"
"25/06/2008","3,135.5","3,135.5","3,135.5","3,104.5","2.69M","2.02%"
"24/06/2008","3,073.4","2,899.6","3,073.4","2,899.6","2.52M","2.91%"
"23/06/2008","2,986.5","2,986.5","3,054.8","2,986.5","3.91M","-2.83%"
"20/06/2008","3,073.4","3,073.4","3,073.4","3,073.4","922.75K","-2.94%"
"19/06/2008","3,166.6","3,166.6","3,166.6","3,166.6","814.93K","-2.86%"
"18/06/2008","3,259.7","3,352.9","3,352.9","3,259.7","6.16M","-1.87%"
"17/06/2008","3,321.8","3,321.8","3,321.8","3,321.8","2.17M","1.91%"
"16/06/2008","3,259.7","3,135.5","3,259.7","3,135.5","6.10M","1.94%"
"13/06/2008","3,197.6","3,197.6","3,197.6","3,197.6","3.90M","-1.91%"
"12/06/2008","3,259.7","3,259.7","3,259.7","3,259.7","1.87M","-1.87%"
"11/06/2008","3,321.8","3,321.8","3,321.8","3,321.8","117.74K","-1.84%"
"10/06/2008","3,383.9","3,383.9","3,383.9","3,383.9","48.09K","-1.80%"
"09/06/2008","3,446.0","3,446.0","3,446.0","3,446.0","217.83K","-1.77%"
"06/06/2008","3,508.1","3,508.1","3,508.1","3,508.1","61.64K","-1.74%"
"05/06/2008","3,570.2","3,570.2","3,570.2","3,570.2","23.19K","-1.71%"
"04/06/2008","3,632.3","3,632.3","3,632.3","3,632.3","36.93K","-1.68%"
"03/06/2008","3,694.3","3,694.3","3,694.3","3,694.3","98.09K","-1.65%"
"02/06/2008","3,756.4","3,756.4","3,756.4","3,756.4","69.65K","-1.63%"
"30/05/2008","3,818.5","3,818.5","3,818.5","3,818.5","194.36K","-1.60%"
"26/05/2008","3,880.6","3,880.6","3,880.6","3,880.6","81.67K","-1.58%"
"23/05/2008","3,942.7","3,942.7","3,942.7","3,942.7","405.89K","-1.55%"
"22/05/2008","4,004.8","4,004.8","4,004.8","4,004.8","31.68K","-1.53%"
"21/05/2008","4,066.9","4,066.9","4,066.9","4,066.9","876.38K","-1.50%"
"20/05/2008","4,129.0","4,129.0","4,129.0","4,129.0","129.48K","-1.48%"
"19/05/2008","4,191.1","4,191.1","4,191.1","4,191.1","703.58K","-1.46%"
"16/05/2008","4,253.2","4,253.2","4,253.2","4,253.2","628.97K","-1.44%"
"15/05/2008","4,315.2","4,315.2","4,315.2","4,315.2","76.14K","-1.42%"
"14/05/2008","4,377.3","4,377.3","4,377.3","4,377.3","81.87K","-1.40%"
"13/05/2008","4,439.4","4,439.4","4,439.4","4,439.4","83.87K","-1.38%"
"12/05/2008","4,501.5","4,501.5","4,501.5","4,501.5","433.66K","-1.36%"
"09/05/2008","4,563.6","4,563.6","4,563.6","4,563.6","302.56K","-2.00%"
"08/05/2008","4,656.7","4,656.7","4,656.7","4,656.7","1.04M","-1.96%"
"07/05/2008","4,749.9","4,749.9","4,749.9","4,749.9","786.11K","-1.92%"
"06/05/2008","4,843.0","4,843.0","4,843.0","4,843.0","665.89K","-1.89%"
"05/05/2008","4,936.1","4,936.1","4,936.1","4,936.1","1.18M","-1.85%"
"29/04/2008","5,029.3","5,029.3","5,091.4","5,029.3","3.20M","-1.82%"
"28/04/2008","5,122.4","5,122.4","5,215.6","5,122.4","4.38M","-1.79%"
"25/04/2008","5,215.6","5,215.6","5,215.6","5,215.6","414.29K","-1.75%"
"24/04/2008","5,308.7","5,308.7","5,308.7","5,308.7","508.56K","-1.72%"
"23/04/2008","5,401.8","5,401.8","5,401.8","5,401.8","84.63K","-1.70%"
"22/04/2008","5,495.0","5,495.0","5,495.0","5,495.0","510.75K","-1.67%"
"21/04/2008","5,588.1","5,619.1","5,650.2","5,588.1","2.24M","-1.64%"
"18/04/2008","5,681.2","5,804.1","5,804.1","5,681.2","2.67M","-1.60%"
"17/04/2008","5,773.4","5,619.8","5,804.1","5,619.8","4.79M","1.08%"
"16/04/2008","5,711.9","5,711.9","5,711.9","5,711.9","858.15K","-1.59%"
"11/04/2008","5,804.1","5,804.1","5,804.1","5,804.1","720.85K","-1.56%"
"10/04/2008","5,896.2","5,896.2","5,896.2","5,896.2","956.05K","-1.54%"
"09/04/2008","5,988.3","5,957.6","5,988.3","5,957.6","4.69M","-1.01%"
"08/04/2008","6,049.7","6,203.3","6,203.3","6,019.0","6.28M","-1.01%"
"07/04/2008","6,111.2","6,111.2","6,111.2","6,111.2","423.83K","1.53%"
"04/04/2008","6,019.0","6,019.0","6,019.0","6,019.0","183.77K","0.51%"
"03/04/2008","5,988.3","5,988.3","5,988.3","5,988.3","73.09K","0.52%"
"02/04/2008","5,957.6","5,957.6","5,957.6","5,957.6","17.37K","0.52%"
"01/04/2008","5,926.9","5,926.9","5,926.9","5,926.9","769.51K","0.52%"
"31/03/2008","5,896.2","5,896.2","5,896.2","5,896.2","2.69M","0.52%"
"28/03/2008","5,865.5","5,865.5","5,865.5","5,834.8","3.44M","0.53%"
"27/03/2008","5,834.8","5,834.8","5,834.8","5,804.1","5.39M","0.53%"
"26/03/2008","5,804.1","5,804.1","5,804.1","5,804.1","4.69M","-4.54%"
"25/03/2008","6,080.4","6,080.4","6,080.4","6,080.4","746.71K","-4.81%"
"24/03/2008","6,387.5","6,387.5","6,387.5","6,387.5","587.65K","-4.59%"
"21/03/2008","6,694.6","6,694.6","6,756.1","6,694.6","2.15M","-4.39%"
"20/03/2008","7,001.7","7,001.7","7,308.8","7,001.7","2.84M","-4.20%"
"19/03/2008","7,308.8","7,308.8","7,677.3","7,308.8","3.95M","-4.80%"
"18/03/2008","7,677.3","7,677.3","7,677.3","7,677.3","507.98K","-4.58%"
"17/03/2008","8,045.8","8,045.8","8,168.7","8,045.8","1.13M","-4.38%"
"14/03/2008","8,414.4","8,352.9","8,414.4","8,291.5","2.19M","0.00%"
"13/03/2008","8,414.4","8,414.4","8,537.2","8,352.9","933.82K","0.00%"
"12/03/2008","8,414.4","8,230.1","8,598.6","8,230.1","3.12M","2.24%"
"11/03/2008","8,230.1","8,230.1","8,475.8","8,168.7","4.18M","-4.29%"
"10/03/2008","8,598.6","8,598.6","8,598.6","8,598.6","7.15M","4.48%"
"07/03/2008","8,230.1","8,230.1","8,230.1","8,230.1","637.94K","4.69%"
"06/03/2008","7,861.6","7,861.6","7,861.6","7,861.6","1.44M","4.92%"
"05/03/2008","7,493.1","7,493.1","7,493.1","7,493.1","2.48M","-4.69%"
"04/03/2008","7,861.6","7,861.6","7,861.6","7,861.6","1.29M","-4.48%"
"03/03/2008","8,230.1","8,230.1","8,230.1","8,230.1","1.81M","-4.96%"
"29/02/2008","8,660.0","8,782.9","9,090.0","8,660.0","2.07M","-4.73%"
"28/02/2008","9,090.0","9,397.1","9,397.1","9,028.5","1.18M","-1.99%"
"27/02/2008","9,274.2","9,274.2","9,581.3","9,274.2","1.50M","-0.66%"
"26/02/2008","9,335.6","9,704.1","9,765.6","9,335.6","2.91M","-4.40%"
"25/02/2008","9,765.6","9,519.9","9,765.6","9,519.9","2.88M","4.61%"
"22/02/2008","9,335.6","9,335.6","9,335.6","9,335.6","2.74M","-4.40%"
"21/02/2008","9,765.6","9,765.6","9,765.6","9,765.6","1.79M","-4.79%"
"20/02/2008","10,256.9","10,502.6","10,502.6","10,256.9","2.98M","-4.57%"
"19/02/2008","10,748.3","10,502.6","10,748.3","10,441.2","2.31M","-0.57%"
"18/02/2008","10,809.7","10,932.5","10,932.5","10,748.3","2.51M","-4.35%"
"15/02/2008","11,301.0","11,423.9","11,423.9","11,116.8","867.22K","-0.54%"
"14/02/2008","11,362.4","11,301.0","11,546.7","11,301.0","1.65M","0.54%"
"13/02/2008","11,301.0","11,485.3","11,608.1","11,301.0","1.97M","-4.66%"
"12/02/2008","11,853.8","12,160.9","12,160.9","11,792.4","732.30K","-2.53%"
"01/02/2008","12,160.9","12,099.5","12,160.9","12,038.1","1.95M","0.51%"
"31/01/2008","12,099.5","11,731.0","12,099.5","11,731.0","2.15M","-1.50%"
"30/01/2008","12,283.7","12,283.7","12,283.7","12,099.5","3.37M","4.71%"
"29/01/2008","11,731.0","11,178.2","11,731.0","11,178.2","2.04M","4.95%"
"28/01/2008","11,178.2","10,871.1","11,178.2","10,871.1","1.81M","2.25%"
"25/01/2008","10,932.5","10,441.2","10,932.5","10,441.2","2.79M","4.71%"
"24/01/2008","10,441.2","11,178.2","11,178.2","10,441.2","4.10M","-2.30%"
"23/01/2008","10,686.8","10,686.8","10,686.8","10,686.8","882.96K","-4.92%"
"22/01/2008","11,239.6","11,239.6","11,239.6","11,239.6","1.93M","-4.69%"
"21/01/2008","11,792.4","11,792.4","11,915.2","11,792.4","4.78M","-4.95%"
"18/01/2008","12,406.6","11,976.6","12,590.8","11,976.6","1.45M","1.51%"
"17/01/2008","12,222.3","12,713.7","12,713.7","12,038.1","3.69M","0.50%"
"16/01/2008","12,160.9","12,099.5","12,160.9","11,976.6","3.17M","4.76%"
"15/01/2008","11,608.1","11,669.5","11,731.0","11,608.1","3.22M","-2.07%"
